Departure,Return,Airline,Duration,Transit,Price,Competitor Price,Duration in Minutes,Flight Type,Price Type,Season,Price per Hour
2025-06-16,2025-06-23,MEA,2h 25m,0,492.0,510.66,145,Short,Cheap,Summer,203.59
2025-06-16,2025-06-23,MEA,2h 20m,0,556.0,574.66,140,Short,Affordable,Summer,238.29
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,488.0,506.66,425,Medium,Cheap,Summer,68.89
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,414.0,432.66,425,Medium,Cheap,Summer,58.45
2025-06-16,2025-06-23,MEA,2h 20m,0,503.0,521.66,140,Short,Cheap,Summer,215.57
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,477.0,495.66,395,Medium,Cheap,Summer,72.46
2025-06-16,2025-06-23,MEA,2h 20m,0,773.0,570.0,140,Short,Expensive,Summer,331.29
2025-06-16,2025-06-23,flydubai,7h 25m,1,773.0,566.0,445,Long,Expensive,Summer,104.22
2025-06-16,2025-06-23,flydubai,6h 30m,1,773.0,566.0,390,Medium,Expensive,Summer,118.92
2025-06-16,2025-06-23,MEA,2h 25m,0,586.0,570.0,145,Short,Affordable,Summer,242.48
2025-06-16,2025-06-23,MEA,2h 20m,0,586.0,566.0,140,Short,Affordable,Summer,251.14
2025-06-16,2025-06-23,MEA,2h 25m,0,624.0,566.0,145,Short,Affordable,Summer,258.21
2025-06-16,2025-06-23,MEA,2h 20m,0,624.0,566.0,140,Short,Affordable,Summer,267.43
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,586.0,604.66,395,Medium,Affordable,Summer,89.01
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,477.0,495.66,320,Medium,Cheap,Summer,89.44
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1,477.0,495.66,415,Medium,Cheap,Summer,68.96
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,624.0,642.66,320,Medium,Affordable,Summer,117.0
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1,556.0,574.66,410,Medium,Affordable,Summer,81.37
2025-06-16,2025-06-23,Etihad Airways,7h 30m,1,515.0,533.66,450,Long,Affordable,Summer,68.67
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,484.0,502.66,320,Medium,Cheap,Summer,90.75
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1,515.0,533.66,430,Medium,Affordable,Summer,71.86
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,579.0,597.66,425,Medium,Affordable,Summer,81.74
2025-06-16,2025-06-23,Royal Jordanian,6h 55m,1,501.0,519.66,415,Medium,Cheap,Summer,72.43
2025-06-16,2025-06-23,flydubai,6h 30m,1,488.0,506.66,390,Medium,Cheap,Summer,75.08
2025-06-16,2025-06-23,MEA,2h 25m,0,492.0,566.0,145,Short,Cheap,Summer,203.59
2025-06-16,2025-06-23,MEA,2h 20m,0,556.0,566.0,140,Short,Affordable,Summer,238.29
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,503.0,521.66,425,Medium,Cheap,Summer,71.01
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1,808.0,826.66,410,Medium,Expensive,Summer,118.24
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1,772.0,790.66,410,Medium,Expensive,Summer,112.98
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,758.0,776.66,425,Medium,Affordable,Summer,107.01
2025-06-16,2025-06-23,MEA,2h 20m,0,758.0,776.66,140,Short,Affordable,Summer,324.86
2025-06-16,2025-06-23,MEA,2h 20m,0,411.0,429.66,140,Short,Cheap,Summer,176.14
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,477.0,495.66,425,Medium,Cheap,Summer,67.34
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1,920.0,938.66,410,Medium,Expensive,Summer,134.63
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,920.0,938.66,425,Medium,Expensive,Summer,129.88
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1,451.0,469.66,430,Medium,Cheap,Summer,62.93
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,913.0,931.66,395,Medium,Expensive,Summer,138.68
2025-06-16,2025-06-23,MEA,2h 20m,0,913.0,931.66,140,Short,Expensive,Summer,391.29
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,991.0,1009.66,320,Medium,Expensive,Summer,185.81
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,488.0,566.0,425,Medium,Cheap,Summer,68.89
2025-06-16,2025-06-23,MEA,2h 20m,0,556.0,442.0,140,Short,Affordable,Summer,238.29
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,414.0,566.0,425,Medium,Cheap,Summer,58.45
2025-06-16,2025-06-23,MEA,2h 20m,0,503.0,570.0,140,Short,Cheap,Summer,215.57
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,427.0,445.66,395,Medium,Cheap,Summer,64.86
2025-06-16,2025-06-23,MEA,2h 20m,0,639.0,657.66,140,Short,Affordable,Summer,273.86
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,639.0,657.66,395,Medium,Affordable,Summer,97.06
2025-06-16,2025-06-23,Qatar Airways,6h 50m,1,840.0,858.66,410,Medium,Expensive,Summer,122.93
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,448.0,466.66,320,Medium,Cheap,Summer,84.0
2025-06-16,2025-06-23,Air Arabia,9h 20m,1,772.0,790.66,560,Long,Expensive,Summer,82.71
2025-06-16,2025-06-23,Qatar Airways,6h 35m,1,515.0,533.66,395,Medium,Affordable,Summer,78.23
2025-06-16,2025-06-23,Qatar Airways,7h 10m,1,713.0,731.66,430,Medium,Affordable,Summer,99.49
2025-06-16,2025-06-23,Qatar Airways,5h 20m,1,1969.0,1987.66,320,Medium,Expensive,Summer,369.19
2025-06-16,2025-06-23,Egyptair,7h 00m,1,501.0,519.66,420,Medium,Cheap,Summer,71.57
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,1994.0,2012.66,425,Medium,Expensive,Summer,281.51
2025-06-16,2025-06-23,Egyptair,7h 00m,1,556.0,574.66,420,Medium,Affordable,Summer,79.43
2025-06-16,2025-06-23,Qatar Airways,7h 05m,1,480.0,498.66,425,Medium,Cheap,Summer,67.76
2025-06-16,2025-06-23,Qatar Airways,8h 35m,1,991.0,1009.66,515,Long,Expensive,Summer,115.46
2025-06-23,2025-06-30,MEA,2h 25m,0,773.0,617.0,145,Short,Expensive,Summer,319.86
2025-06-23,2025-06-30,MEA,2h 20m,0,520.0,617.0,140,Short,Affordable,Summer,222.86
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1,773.0,613.0,495,Long,Expensive,Summer,93.7
2025-06-23,2025-06-30,Etihad Airways,7h 30m,1,773.0,613.0,450,Long,Expensive,Summer,103.07
2025-06-23,2025-06-30,MEA,2h 25m,0,773.0,613.0,145,Short,Expensive,Summer,319.86
2025-06-23,2025-06-30,MEA,2h 20m,0,607.0,613.0,140,Short,Affordable,Summer,260.14
2025-06-23,2025-06-30,MEA,2h 25m,0,607.0,617.0,145,Short,Affordable,Summer,251.17
2025-06-23,2025-06-30,MEA,2h 20m,0,708.0,726.66,140,Short,Affordable,Summer,303.43
2025-06-23,2025-06-30,MEA,2h 25m,0,607.0,625.66,145,Short,Affordable,Summer,251.17
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,607.0,625.66,320,Medium,Affordable,Summer,113.81
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,607.0,625.66,410,Medium,Affordable,Summer,88.83
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,607.0,625.66,430,Medium,Affordable,Summer,84.7
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,621.0,639.66,385,Medium,Affordable,Summer,96.78
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,795.0,813.66,410,Medium,Expensive,Summer,116.34
2025-06-23,2025-06-30,MEA,2h 20m,0,708.0,613.0,140,Short,Affordable,Summer,303.43
2025-06-23,2025-06-30,MEA,2h 25m,0,607.0,613.0,145,Short,Affordable,Summer,251.17
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,607.0,613.0,320,Medium,Affordable,Summer,113.81
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,607.0,621.0,410,Medium,Affordable,Summer,88.83
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,607.0,621.0,430,Medium,Affordable,Summer,84.7
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1,607.0,625.66,425,Medium,Affordable,Summer,85.69
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,708.0,726.66,385,Medium,Affordable,Summer,110.34
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1,621.0,639.66,425,Medium,Affordable,Summer,87.67
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1,708.0,726.66,395,Medium,Affordable,Summer,107.54
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1,607.0,625.66,395,Medium,Affordable,Summer,92.2
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,661.0,679.66,430,Medium,Affordable,Summer,92.23
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,617.0,635.66,320,Medium,Affordable,Summer,115.69
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1,607.0,625.66,515,Long,Affordable,Summer,70.72
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1,617.0,635.66,585,Long,Affordable,Summer,63.28
2025-06-23,2025-06-30,Egyptair,5h 45m,1,2611.0,2629.66,345,Medium,Expensive,Summer,454.09
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,621.0,617.0,385,Medium,Affordable,Summer,96.78
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,795.0,617.0,410,Medium,Expensive,Summer,116.34
2025-06-23,2025-06-30,Egyptair,7h 00m,1,699.0,717.66,420,Medium,Affordable,Summer,99.86
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1,784.0,802.66,395,Medium,Expensive,Summer,119.09
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1,784.0,802.66,515,Long,Expensive,Summer,91.34
2025-06-23,2025-06-30,Qatar Airways,8h 40m,1,607.0,625.66,520,Long,Affordable,Summer,70.04
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,789.0,807.66,410,Medium,Expensive,Summer,115.46
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,596.0,614.66,385,Medium,Affordable,Summer,92.88
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,845.0,863.66,410,Medium,Expensive,Summer,123.66
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1,1994.0,2012.66,425,Medium,Expensive,Summer,281.51
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1,823.0,841.66,515,Long,Expensive,Summer,95.88
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,823.0,841.66,320,Medium,Expensive,Summer,154.31
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1,772.0,790.66,585,Long,Expensive,Summer,79.18
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,590.0,608.66,430,Medium,Affordable,Summer,82.33
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,592.0,610.66,385,Medium,Affordable,Summer,92.26
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,713.0,731.66,430,Medium,Affordable,Summer,99.49
2025-06-23,2025-06-30,Etihad Airways,8h 15m,1,773.0,744.0,495,Long,Expensive,Summer,93.7
2025-06-23,2025-06-30,MEA,2h 20m,0,708.0,617.0,140,Short,Affordable,Summer,303.43
2025-06-23,2025-06-30,MEA,2h 25m,0,582.0,613.0,145,Short,Affordable,Summer,240.83
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,582.0,744.0,320,Medium,Affordable,Summer,109.12
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,607.0,613.0,410,Medium,Affordable,Summer,88.83
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,621.0,613.0,385,Medium,Affordable,Summer,96.78
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,795.0,621.0,410,Medium,Expensive,Summer,116.34
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1,607.0,617.0,425,Medium,Affordable,Summer,85.69
2025-06-23,2025-06-30,Qatar Airways,6h 50m,1,607.0,617.0,410,Medium,Affordable,Summer,88.83
2025-06-23,2025-06-30,"Qatar Airways, MEA",6h 25m,1,708.0,744.0,385,Medium,Affordable,Summer,110.34
2025-06-23,2025-06-30,Qatar Airways,7h 10m,1,607.0,613.0,430,Medium,Affordable,Summer,84.7
2025-06-23,2025-06-30,Qatar Airways,7h 05m,1,621.0,613.0,425,Medium,Affordable,Summer,87.67
2025-06-23,2025-06-30,Egyptair,5h 45m,1,789.0,807.66,345,Medium,Expensive,Summer,137.22
2025-06-23,2025-06-30,Egyptair,7h 00m,1,605.0,623.66,420,Medium,Affordable,Summer,86.43
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,772.0,790.66,320,Medium,Expensive,Summer,144.75
2025-06-23,2025-06-30,Qatar Airways,11h 25m,1,519.0,537.66,685,Long,Affordable,Summer,45.46
2025-06-23,2025-06-30,Emirates,8h 35m,1,693.0,711.66,515,Long,Affordable,Summer,80.74
2025-06-23,2025-06-30,Emirates,8h 10m,1,720.0,738.66,490,Long,Affordable,Summer,88.16
2025-06-23,2025-06-30,Qatar Airways,6h 35m,1,713.0,731.66,395,Medium,Affordable,Summer,108.3
2025-06-23,2025-06-30,Qatar Airways,9h 45m,1,708.0,726.66,585,Long,Affordable,Summer,72.62
2025-06-23,2025-06-30,Qatar Airways,8h 40m,1,582.0,600.66,520,Long,Affordable,Summer,67.15
2025-06-23,2025-06-30,Qatar Airways,8h 35m,1,515.0,533.66,515,Long,Affordable,Summer,60.0
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,515.0,533.66,320,Medium,Affordable,Summer,96.56
2025-06-23,2025-06-30,Qatar Airways,12h 15m,1,708.0,726.66,735,Long,Affordable,Summer,57.8
2025-06-23,2025-06-30,Qatar Airways,5h 20m,1,582.0,600.66,320,Medium,Affordable,Summer,109.12
2025-06-23,2025-06-30,Qatar Airways,11h 55m,1,607.0,625.66,715,Long,Affordable,Summer,50.94
2025-06-23,2025-06-30,SAUDIA,2h 25m,0,783.0,801.66,145,Short,Expensive,Summer,324.0
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,597.0,597.0,445,Long,Affordable,Summer,80.49
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,597.0,615.66,450,Long,Affordable,Summer,79.6
2025-06-30,2025-07-07,Etihad Airways,8h 15m,1,625.0,643.66,495,Long,Affordable,Summer,75.76
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,640.0,658.66,450,Long,Affordable,Summer,85.33
2025-06-30,2025-07-07,flydubai,7h 25m,1,625.0,643.66,445,Long,Affordable,Summer,84.27
2025-06-30,2025-07-07,flydubai,6h 30m,1,640.0,658.66,390,Medium,Affordable,Summer,98.46
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,570.0,588.66,445,Long,Affordable,Summer,76.85
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,625.0,643.66,450,Long,Affordable,Summer,83.33
2025-06-30,2025-07-07,flydubai,8h 25m,1,597.0,615.66,505,Long,Affordable,Summer,70.93
2025-06-30,2025-07-07,flydubai,6h 30m,1,597.0,615.66,390,Medium,Affordable,Summer,91.85
2025-06-30,2025-07-07,Etihad Airways,8h 15m,1,597.0,615.66,495,Long,Affordable,Summer,72.36
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,597.0,615.66,445,Long,Affordable,Summer,80.49
2025-06-30,2025-07-07,Etihad Airways,12h 45m,1,625.0,597.0,765,Long,Affordable,Summer,49.02
2025-06-30,2025-07-07,flydubai,7h 25m,1,808.0,826.66,445,Long,Expensive,Summer,108.94
2025-06-30,2025-07-07,flydubai,9h 30m,1,854.0,872.66,570,Long,Expensive,Summer,89.89
2025-06-30,2025-07-07,Etihad Airways,13h 20m,1,1039.0,1057.66,800,Long,Expensive,Summer,77.92
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,2630.0,2648.66,450,Long,Expensive,Summer,350.67
2025-06-30,2025-07-07,Etihad Airways,8h 15m,1,1217.0,1235.66,495,Long,Expensive,Summer,147.52
2025-06-30,2025-07-07,Etihad Airways,12h 45m,1,1217.0,1235.66,765,Long,Expensive,Summer,95.45
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,1217.0,1235.66,445,Long,Expensive,Summer,164.09
2025-06-30,2025-07-07,Etihad Airways,13h 45m,1,1217.0,1235.66,825,Long,Expensive,Summer,88.51
2025-06-30,2025-07-07,flydubai,7h 25m,1,2611.0,2629.66,445,Long,Expensive,Summer,352.04
2025-06-30,2025-07-07,flydubai,10h 10m,1,1230.0,1248.66,610,Long,Expensive,Summer,120.98
2025-06-30,2025-07-07,Etihad Airways,13h 45m,1,2630.0,2648.66,825,Long,Expensive,Summer,191.27
2025-06-30,2025-07-07,flydubai,8h 25m,1,1217.0,1235.66,505,Long,Expensive,Summer,144.59
2025-06-30,2025-07-07,flydubai,9h 30m,1,1039.0,1057.66,570,Long,Expensive,Summer,109.37
2025-06-30,2025-07-07,Emirates,8h 15m,1,1223.0,1241.66,495,Long,Expensive,Summer,148.24
2025-06-30,2025-07-07,Emirates,8h 10m,1,570.0,588.66,490,Long,Affordable,Summer,69.8
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,597.0,518.0,445,Long,Affordable,Summer,80.49
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,597.0,597.0,450,Long,Affordable,Summer,79.6
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,640.0,658.66,450,Long,Affordable,Summer,85.33
2025-06-30,2025-07-07,flydubai,7h 25m,1,515.0,533.66,445,Long,Affordable,Summer,69.44
2025-06-30,2025-07-07,flydubai,8h 25m,1,597.0,615.66,505,Long,Affordable,Summer,70.93
2025-06-30,2025-07-07,flydubai,6h 30m,1,597.0,615.66,390,Medium,Affordable,Summer,91.85
2025-06-30,2025-07-07,Etihad Airways,8h 15m,1,597.0,615.66,495,Long,Affordable,Summer,72.36
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,625.0,643.66,450,Long,Affordable,Summer,83.33
2025-06-30,2025-07-07,Etihad Airways,12h 45m,1,625.0,643.66,765,Long,Affordable,Summer,49.02
2025-06-30,2025-07-07,flydubai,7h 25m,1,808.0,597.0,445,Long,Expensive,Summer,108.94
2025-06-30,2025-07-07,flydubai,9h 30m,1,854.0,738.0,570,Long,Expensive,Summer,89.89
2025-06-30,2025-07-07,Etihad Airways,13h 20m,1,1039.0,1057.66,800,Long,Expensive,Summer,77.92
2025-06-30,2025-07-07,Etihad Airways,7h 30m,1,2630.0,2648.66,450,Long,Expensive,Summer,350.67
2025-06-30,2025-07-07,Etihad Airways,8h 15m,1,1217.0,1235.66,495,Long,Expensive,Summer,147.52
2025-06-30,2025-07-07,Egyptair,7h 05m,1,792.0,810.66,425,Medium,Expensive,Summer,111.81
2025-06-30,2025-07-07,Egyptair,8h 50m,1,802.0,820.66,530,Long,Expensive,Summer,90.79
2025-06-30,2025-07-07,Egyptair,7h 05m,1,1061.0,1079.66,425,Medium,Expensive,Summer,149.79
2025-06-30,2025-07-07,Egyptair,7h 00m,1,1061.0,1079.66,420,Medium,Expensive,Summer,151.57
2025-06-30,2025-07-07,SAUDIA,2h 25m,0,1259.0,1277.66,145,Short,Expensive,Summer,520.97
2025-06-30,2025-07-07,SAUDIA,6h 05m,1,1413.0,1431.66,365,Medium,Expensive,Summer,232.27
2025-06-30,2025-07-07,Qatar Airways,8h 40m,1,1413.0,1431.66,520,Long,Expensive,Summer,163.04
2025-06-30,2025-07-07,Qatar Airways,6h 50m,1,723.0,741.66,410,Medium,Affordable,Summer,105.8
2025-06-30,2025-07-07,Qatar Airways,8h 40m,1,1577.0,1595.66,520,Long,Expensive,Summer,181.96
2025-06-30,2025-07-07,Qatar Airways,7h 10m,1,723.0,741.66,430,Medium,Affordable,Summer,100.88
2025-06-30,2025-07-07,Qatar Airways,8h 05m,1,903.0,921.66,485,Long,Expensive,Summer,111.71
2025-06-30,2025-07-07,Qatar Airways,6h 50m,1,712.0,730.66,410,Medium,Affordable,Summer,104.2
2025-06-30,2025-07-07,Qatar Airways,6h 25m,1,903.0,921.66,385,Medium,Expensive,Summer,140.73
2025-06-30,2025-07-07,Qatar Airways,8h 35m,1,1269.0,1287.66,515,Long,Expensive,Summer,147.84
2025-06-30,2025-07-07,SAUDIA,2h 25m,0,1269.0,1287.66,145,Short,Expensive,Summer,525.1
2025-06-30,2025-07-07,SAUDIA,5h 55m,1,585.0,603.66,355,Medium,Affordable,Summer,98.87
2025-06-30,2025-07-07,Qatar Airways,6h 25m,1,589.0,607.66,385,Medium,Affordable,Summer,91.79
2025-06-30,2025-07-07,Qatar Airways,9h 45m,1,1217.0,1235.66,585,Long,Expensive,Summer,124.82
2025-06-30,2025-07-07,Qatar Airways,8h 05m,1,921.0,939.66,485,Long,Expensive,Summer,113.94
2025-06-30,2025-07-07,Qatar Airways,7h 10m,1,650.0,668.66,430,Medium,Affordable,Summer,90.7
2025-06-30,2025-07-07,SAUDIA,2h 25m,0,833.0,851.66,145,Short,Expensive,Summer,344.69
2025-06-30,2025-07-07,SAUDIA,6h 05m,1,604.0,622.66,365,Medium,Affordable,Summer,99.29
2025-06-30,2025-07-07,Qatar Airways,7h 05m,1,515.0,533.66,425,Medium,Affordable,Summer,72.71
2025-06-30,2025-07-07,Qatar Airways,8h 35m,1,712.0,730.66,515,Long,Affordable,Summer,82.95
2025-06-30,2025-07-07,Egyptair,5h 45m,1,604.0,622.66,345,Medium,Affordable,Summer,105.04
2025-06-30,2025-07-07,Egyptair,10h 00m,1,657.0,675.66,600,Long,Affordable,Summer,65.7
2025-06-30,2025-07-07,Qatar Airways,7h 05m,1,585.0,603.66,425,Medium,Affordable,Summer,82.59
2025-06-30,2025-07-07,Qatar Airways,9h 45m,1,657.0,675.66,585,Long,Affordable,Summer,67.38
2025-06-30,2025-07-07,Etihad Airways,7h 25m,1,735.0,753.66,445,Long,Affordable,Summer,99.1
2025-07-07,2025-07-14,MEA,2h 25m,0,670.0,671.0,145,Short,Affordable,Summer,277.24
2025-07-07,2025-07-14,MEA,2h 20m,0,522.0,671.0,140,Short,Affordable,Summer,223.71
2025-07-07,2025-07-14,Etihad Airways,13h 20m,1,670.0,671.0,800,Long,Affordable,Summer,50.25
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,670.0,688.66,450,Long,Affordable,Summer,89.33
2025-07-07,2025-07-14,MEA,2h 25m,0,670.0,688.66,145,Short,Affordable,Summer,277.24
2025-07-07,2025-07-14,MEA,2h 20m,0,563.0,581.66,140,Short,Affordable,Summer,241.29
2025-07-07,2025-07-14,MEA,2h 25m,0,563.0,581.66,145,Short,Affordable,Summer,232.97
2025-07-07,2025-07-14,MEA,2h 20m,0,661.0,679.66,140,Short,Affordable,Summer,283.29
2025-07-07,2025-07-14,Etihad Airways,7h 25m,1,661.0,679.66,445,Long,Affordable,Summer,89.12
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,621.0,639.66,450,Long,Affordable,Summer,82.8
2025-07-07,2025-07-14,Etihad Airways,7h 25m,1,621.0,639.66,445,Long,Affordable,Summer,83.73
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,661.0,679.66,450,Long,Affordable,Summer,88.13
2025-07-07,2025-07-14,Qatar Airways,5h 20m,1,767.0,785.66,320,Medium,Expensive,Summer,143.81
2025-07-07,2025-07-14,Qatar Airways,6h 50m,1,781.0,799.66,410,Medium,Expensive,Summer,114.29
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,670.0,575.0,450,Long,Affordable,Summer,89.33
2025-07-07,2025-07-14,MEA,2h 25m,0,670.0,575.0,145,Short,Affordable,Summer,277.24
2025-07-07,2025-07-14,Etihad Airways,8h 15m,1,585.0,603.66,495,Long,Affordable,Summer,70.91
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,637.0,655.66,450,Long,Affordable,Summer,84.93
2025-07-07,2025-07-14,Etihad Airways,8h 15m,1,611.0,629.66,495,Long,Affordable,Summer,74.06
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,882.0,900.66,450,Long,Expensive,Summer,117.6
2025-07-07,2025-07-14,Qatar Airways,5h 20m,1,654.0,672.66,320,Medium,Affordable,Summer,122.62
2025-07-07,2025-07-14,Qatar Airways,7h 10m,1,570.0,588.66,430,Medium,Affordable,Summer,79.53
2025-07-07,2025-07-14,flydubai,7h 25m,1,570.0,588.66,445,Long,Affordable,Summer,76.85
2025-07-07,2025-07-14,flydubai,6h 30m,1,557.0,575.66,390,Medium,Affordable,Summer,85.69
2025-07-07,2025-07-14,flydubai,8h 25m,1,1081.0,1099.66,505,Long,Expensive,Summer,128.44
2025-07-07,2025-07-14,flydubai,6h 30m,1,611.0,629.66,390,Medium,Affordable,Summer,94.0
2025-07-07,2025-07-14,Qatar Airways,5h 20m,1,1969.0,1987.66,320,Medium,Expensive,Summer,369.19
2025-07-07,2025-07-14,Qatar Airways,8h 35m,1,654.0,672.66,515,Long,Affordable,Summer,76.19
2025-07-07,2025-07-14,Egyptair,5h 45m,1,660.0,678.66,345,Medium,Affordable,Summer,114.78
2025-07-07,2025-07-14,Egyptair,7h 00m,1,557.0,575.66,420,Medium,Affordable,Summer,79.57
2025-07-07,2025-07-14,Etihad Airways,6h 55m,1,682.0,700.66,415,Medium,Affordable,Summer,98.6
2025-07-07,2025-07-14,MEA,2h 20m,0,563.0,575.0,140,Short,Affordable,Summer,241.29
2025-07-07,2025-07-14,MEA,2h 25m,0,563.0,671.0,145,Short,Affordable,Summer,232.97
2025-07-07,2025-07-14,MEA,2h 20m,0,661.0,671.0,140,Short,Affordable,Summer,283.29
2025-07-07,2025-07-14,Egyptair,7h 00m,1,554.0,572.66,420,Medium,Affordable,Summer,79.14
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,802.0,820.66,450,Long,Expensive,Summer,106.93
2025-07-07,2025-07-14,MEA,2h 25m,0,554.0,572.66,145,Short,Affordable,Summer,229.24
2025-07-07,2025-07-14,Royal Jordanian,6h 55m,1,682.0,700.66,415,Medium,Affordable,Summer,98.6
2025-07-07,2025-07-14,MEA,2h 25m,0,682.0,700.66,145,Short,Affordable,Summer,282.21
2025-07-07,2025-07-14,Qatar Airways,6h 50m,1,652.0,670.66,410,Medium,Affordable,Summer,95.41
2025-07-07,2025-07-14,MEA,2h 25m,0,611.0,629.66,145,Short,Affordable,Summer,252.83
2025-07-07,2025-07-14,flydubai,6h 30m,1,661.0,679.66,390,Medium,Affordable,Summer,101.69
2025-07-07,2025-07-14,Egyptair,5h 45m,1,599.0,617.66,345,Medium,Affordable,Summer,104.17
2025-07-07,2025-07-14,MEA,2h 20m,0,1994.0,2012.66,140,Short,Expensive,Summer,854.57
2025-07-07,2025-07-14,MEA,2h 25m,0,589.0,607.66,145,Short,Affordable,Summer,243.72
2025-07-07,2025-07-14,Egyptair,7h 00m,1,589.0,607.66,420,Medium,Affordable,Summer,84.14
2025-07-07,2025-07-14,MEA,2h 25m,0,654.0,672.66,145,Short,Affordable,Summer,270.62
2025-07-07,2025-07-14,MEA,2h 25m,0,558.0,576.66,145,Short,Affordable,Summer,230.9
2025-07-07,2025-07-14,Etihad Airways,7h 30m,1,558.0,576.66,450,Long,Affordable,Summer,74.4
2025-07-07,2025-07-14,MEA,2h 25m,0,563.0,582.0,145,Short,Affordable,Summer,232.97
